date,매출건수,매출금액,기온,습도,강수량,풍향,풍속,유동인구,미세먼지,초미세먼지
2020-04-15-3,15.53125,226823.44407894736,11.953618421052632,32.328947368421055,0.0,308.2128421052632,1.2777861842105263,15658.84208881579,88.75,49.25
2020-04-15-4,17.112654320987655,263270.15432098764,10.167168209876543,44.85956790123457,0.0,338.2407092592593,0.540808950617284,16752.3225154321,84.0,40.25
2020-04-15-5,26.431818181818183,435386.4474431818,10.810120738636364,45.53657670454545,0.0,64.40775866477271,2.0840434659090907,16779.147670454546,61.25,26.25
2020-04-15-6,10.3775,142563.7525,15.6984375,35.83125,0.0,105.97998025000001,2.09600625,16179.673875,48.75,25.75
2020-04-16-1,5.696774193548387,58386.86451612903,21.76532258064516,23.443548387096776,0.0,145.15084322580645,1.5970154838709676,17374.870387096777,48.5,27.75
2020-04-16-2,11.621983914209116,82514.93565683646,20.133713136729224,27.761394101876675,0.0,239.0329815013405,1.0435345844504023,15691.881903485255,44.0,24.0
2020-04-16-3,16.60621761658031,214015.30569948186,15.215241796200345,38.454663212435236,0.0,302.81945164075995,0.5284003454231434,19099.190708117443,54.0,26.75
2020-04-16-4,14.013698630136986,184951.2140410959,14.941352739726028,44.74914383561644,0.0,97.44119657534246,1.5561876712328766,19549.067825342463,63.75,34.25
2020-04-16-5,24.289256198347108,388465.0909090909,12.948725895316803,58.275826446280995,0.00506198347107438,135.62779848484848,2.590778512396694,17777.5885261708,67.5,36.0
2020-04-16-6,12.697732997481108,188461.7128463476,10.805289672544081,81.01889168765743,0.21366498740554157,151.67734357682622,3.3929506297229217,16576.14088161209,54.0,32.0
2020-04-17-1,5.625850340136054,101210.41496598639,12.109523809523811,85.8452380952381,1.0562925170068027,122.60417551020409,1.323173469387755,17924.942448979593,45.5,24.0
2020-04-17-2,10.633136094674557,89227.52958579881,13.041494082840236,84.98742603550296,0.0,304.55399437869823,1.442735798816568,15671.001449704143,32.0,16.75
2020-04-17-3,15.636060100166945,216787.11185308849,11.232011686143572,91.45116861435726,0.0,292.47159248747914,0.7491994991652755,18220.265225375624,22.5,17.5
2020-04-17-4,13.698630136986301,211539.42979452055,10.535188356164383,96.01241438356165,0.0,304.10643047945206,1.6738371575342466,19292.581421232873,28.75,19.75
2020-04-17-5,28.03590425531915,486988.30319148937,8.279621010638298,86.5997340425532,0.0,340.4428746010638,1.2519150265957448,17247.641343085106,57.5,25.75
2020-04-17-6,14.095794392523365,254615.92056074768,13.786857476635515,58.550233644859816,0.0,309.97677289719627,1.5360434579439253,16738.4963317757,73.5,37.25
2020-04-18-1,7.822857142857143,113120.68571428572,18.402428571428572,43.677142857142854,0.0,310.4377262857143,2.3770154285714287,17597.812857142857,38.5,24.5
2020-04-18-2,9.889518413597735,100893.98016997168,16.78753541076487,52.82648725212464,0.0,281.5439662889518,1.892798016997167,15451.99150141643,19.25,12.0
2020-04-18-3,15.39794168096055,257017.70154373927,12.142667238421955,69.46698113207547,0.0,310.91864648370495,0.9413246998284733,16268.216929674101,9.75,4.75
2020-04-18-4,18.16509433962264,367737.55974842765,11.871737421383648,71.66745283018868,0.0,76.14478018867923,1.0137270440251573,17003.24896226415,16.75,7.5
2020-04-18-5,26.30298913043478,515468.5326086957,12.665794836956522,71.78091032608695,0.0,62.62769782608696,2.591147961956522,16743.02226902174,32.75,15.5
2020-04-18-6,12.97072072072072,211357.63513513515,14.666103603603604,56.979729729729726,0.0,108.92450495495495,1.8821193693693692,16012.768423423426,29.5,14.25
2020-04-19-1,8.47337278106509,124269.90532544379,14.61612426035503,52.72781065088758,0.0013313609467455621,72.40312071005917,1.3577195266272188,18404.167928994084,36.25,22.75
2020-04-19-2,8.81132075471698,84616.31132075471,10.672169811320755,92.42610062893081,2.2777515723270443,59.1696748427673,0.4398877358490566,14600.177704402515,31.5,20.0
2020-04-19-3,14.204379562043796,245840.5200729927,9.920027372262775,89.20620437956204,0.254242700729927,107.10860547445256,1.3556023722627737,15413.773759124088,23.75,15.0
2020-04-19-4,15.288224956063269,260248.41652021089,9.098769771528998,79.91300527240773,0.0,50.69427170474517,1.3066094903339194,16303.21857644991,19.0,12.5
2020-04-19-5,21.881435257410295,409429.83931357256,8.997581903276131,75.67238689547582,0.0,60.87061638065523,0.5844017160686428,16268.512137285494,12.75,11.0
2020-04-19-6,11.341397849462366,156279.20967741936,11.900268817204303,68.55376344086021,0.0,204.80077096774195,2.125432258064516,16469.622741935484,5.75,6.0
2020-04-20-1,6.2272727272727275,67286.89393939394,11.37310606060606,81.3030303030303,0.12121212121212122,243.38687272727273,2.9398492424242426,17199.594621212123,3.25,2.25
2020-04-20-2,12.64306784660767,93306.21828908555,11.373893805309734,62.98377581120944,0.0,273.3330076696165,3.1046171091445425,16324.851061946902,4.0,3.5
2020-04-20-3,16.02173913043478,217755.94147157192,8.888963210702341,54.87123745819398,0.0,290.7567648829432,2.604363879598662,18720.890668896318,15.75,9.0
2020-04-20-4,14.650877192982456,202669.92456140352,7.785921052631579,68.28552631578947,0.0,278.3158984210526,1.418674736842105,20451.730859649124,31.25,19.25
2020-04-20-5,24.83897158322057,378772.7753721245,6.439039242219215,74.22192151556158,0.0,311.69256238159676,0.8645610284167793,17702.521637347767,23.75,11.75
2020-04-20-6,10.391857506361323,159914.65394402036,9.84681933842239,39.50826972010178,0.0,285.1385223918575,3.1903468193384223,16492.22669211196,17.5,10.75
2020-04-21-1,5.37012987012987,82480.35714285714,10.413311688311689,30.428571428571427,0.0,270.62591168831165,4.074914285714286,17840.987922077922,25.75,11.75
2020-04-21-2,11.102777777777778,80369.3111111111,7.856111111111112,30.96875,0.0,278.0205525,3.6553308333333336,16060.948416666666,48.0,14.5
2020-04-21-3,16.967959527824622,227156.93929173693,5.514881956155143,34.02360876897133,0.0,284.38315345699834,2.6167416526138276,19210.372647554806,76.75,9.0
2020-04-21-4,12.777038269550749,171931.35607321133,5.695549084858569,40.07945091514143,0.0,288.1942833610649,2.2490627287853577,19840.12730449251,35.75,5.5
2020-04-21-5,24.166666666666668,388052.60833333334,4.7733333333333325,42.62361111111111,0.0,294.56108166666667,2.376208888888889,17890.710694444442,28.25,5.75
2020-04-21-6,10.796482412060302,160452.20351758794,7.135992462311558,36.45540201005025,0.0,306.937059798995,3.2415103015075375,17029.353291457286,26.0,6.5
2020-04-22-1,5.866197183098592,83680.78169014085,8.085211267605633,40.82746478873239,0.0,274.4813943661972,3.109723943661972,17457.64704225352,50.0,6.75
2020-04-22-2,11.952777777777778,82341.78611111111,7.242708333333334,45.609027777777776,0.0,294.43271055555556,2.8577261111111114,16365.149666666666,207.0,17.0
2020-04-22-3,16.717105263157894,234270.61019736843,5.899095394736842,47.31496710526316,0.0,294.32583059210526,2.8490223684210525,19317.34251644737,197.5,19.75
2020-04-22-4,14.136678200692042,222131.7249134948,4.366782006920415,57.38235294117647,0.0,287.96845709342557,1.7086325259515571,19501.358079584774,89.25,11.0
2020-04-22-5,23.821937321937323,362639.7051282051,3.744230769230769,62.6264245014245,0.0,289.10763005698004,1.3103764957264956,17582.763618233617,34.5,7.5
2020-04-22-6,10.199507389162562,161067.0960591133,9.904064039408867,38.02278325123153,0.0,298.1299825123153,3.1895522167487687,16330.895295566503,58.25,10.0
2020-04-23-1,5.0476190476190474,61450.47619047619,12.986160714285715,32.455357142857146,0.0,267.2886952380953,3.436082738095238,17740.85869047619,43.25,13.75
2020-04-23-2,12.396067415730338,85687.27247191011,10.733637640449437,31.31811797752809,0.0,271.2090224719101,3.2969087078651684,16221.382640449438,35.5,16.25
2020-04-23-3,17.921140939597315,249712.10067114094,7.32734899328859,45.538590604026844,0.0,281.4623409395973,1.8486135906040269,18572.942382550336,58.75,13.5
2020-04-23-4,14.483704974271012,231473.79245283018,5.423756432246998,59.76372212692967,0.0,307.04595728987994,0.7128761578044597,20553.104150943396,64.5,11.0
2020-04-23-5,23.542740841248303,400235.6824966079,5.1876526458616015,64.77679782903664,0.0,183.6751069199457,0.3635162822252374,18311.42698778833,46.75,8.25
2020-04-23-6,10.719714964370546,176390.4536817102,11.674940617577196,40.191805225653205,0.0,220.5382622327791,3.0139779097387174,17035.523349168645,39.75,11.25
2020-04-24-1,5.162921348314606,70029.88764044944,14.567696629213481,38.83988764044944,0.0,244.40112808988766,4.192016292134832,17366.488820224717,32.75,10.75
2020-04-24-2,13.025,91112.6861111111,12.884375,50.7125,0.0,228.54288499999998,3.0530049999999997,16491.76922222222,35.5,9.75
2020-04-24-3,16.581847649918963,214715.70988654782,10.320461912479741,55.23743922204214,0.0,179.54125964343595,1.5929500810372772,19318.186952998378,50.25,11.0
2020-04-24-4,14.64046822742475,207429.58361204012,10.326086956521738,51.40133779264214,0.0,175.00367090301003,2.088804515050167,19866.133829431437,59.75,16.75
2020-04-24-5,27.902013422818793,505223.7677852349,11.226979865771813,49.9748322147651,0.0,197.46431382550338,2.00403288590604,17881.99336912752,52.25,17.75
2020-04-24-6,12.79028697571744,229402.0794701987,15.303752759381899,48.196467991169975,0.0,220.75888013245034,3.572945033112583,16868.90728476821,43.0,16.0
2020-04-25-1,8.188481675392671,133988.2722513089,17.273691099476437,49.75261780104712,0.0,231.20785759162302,3.240356544502618,18926.268115183248,42.75,16.25
2020-04-25-2,10.975138121546962,108836.89226519337,15.441091160220996,51.648480662983424,0.0,251.35017099447512,2.0784671270718236,15724.764116022101,53.0,16.0
2020-04-25-3,16.06472491909385,275257.3236245955,11.26638349514563,52.616504854368934,0.0,302.631922815534,1.6195291262135922,16792.602540453074,89.0,29.75
2020-04-25-4,16.228615863141524,271858.6578538103,8.676594090202178,58.71306376360809,0.0,299.9214188180405,0.9955702954898912,17344.000824261275,105.0,36.0
2020-04-25-5,27.254010695187166,568419.5053475936,7.235060160427807,59.04645721925134,0.0,320.8466532085562,0.8996986631016043,17285.33300802139,91.0,27.0
2020-04-25-6,13.988317757009346,249031.81308411216,13.160864485981309,35.888434579439256,0.0,318.5698401869159,2.6712742990654204,16852.900140186914,45.75,23.75
2020-04-26-1,8.109375,117104.515625,18.426432291666668,18.772135416666668,0.0,306.0510385416667,3.2043989583333334,17695.97203125,34.5,19.25
2020-04-26-2,8.621118012422361,83920.30745341614,15.46475155279503,25.158385093167702,0.0,284.4230919254658,2.720773291925466,14739.2150931677,30.5,16.25
2020-04-26-3,15.95344506517691,267676.5009310987,11.034404096834264,46.02420856610801,0.0,287.1533724394786,1.1636754189944134,15675.834413407822,24.5,11.0
2020-04-26-4,16.0979381443299,277806.95189003437,9.920833333333334,57.29080756013746,0.0,273.8053883161512,1.067696907216495,16683.91621993127,28.25,7.75
2020-04-26-5,24.415915915915917,425392.3873873874,8.85472972972973,71.84234234234235,0.0,309.11965795795794,0.7101707207207207,16716.679864864866,33.25,12.75
2020-04-26-6,11.431216931216932,168082.00793650793,14.591931216931217,48.08730158730159,0.0,301.633432010582,1.3794253968253967,16615.41806878307,33.5,16.0
2020-04-27-1,6.079710144927536,65638.34782608696,17.018478260869568,26.902173913043477,0.0,301.9177695652174,3.3461565217391307,18264.92420289855,36.5,20.0
2020-04-27-2,12.038781163434903,82423.48476454294,15.468559556786703,31.84764542936288,0.0,268.78021163434903,2.251273961218837,16114.810249307478,40.75,21.5
2020-04-27-3,17.791525423728814,234130.90338983052,11.229830508474578,45.43135593220339,0.0,295.7473413559322,0.9793837288135594,19301.244050847457,38.25,16.25
2020-04-27-4,13.920338983050847,232520.16779661016,9.382838983050847,49.89279661016949,0.0,332.690156440678,0.703261186440678,20065.29466101695,32.5,10.75
2020-04-27-5,25.603021978021978,407816.91483516485,8.66040521978022,53.089629120879124,0.0,313.9643980769231,0.6551736263736264,17897.773159340657,27.25,13.0
2020-04-27-6,10.05940594059406,159633.3292079208,15.554517326732672,37.64542079207921,0.0,232.23393638613862,1.9292349009900989,17047.363737623764,31.25,13.75
2020-04-28-1,5.532894736842105,63685.16447368421,19.68190789473684,25.66611842105263,0.0,236.8190743421053,2.8651263157894733,17691.552171052634,32.75,17.75
2020-04-28-2,12.102857142857143,87523.10857142857,17.120499999999996,38.92928571428571,0.0,231.9069942857143,2.552480857142857,16222.00417142857,39.0,18.5
2020-04-28-3,17.169082125603865,215428.19001610306,12.58095813204509,69.19082125603865,0.0,226.6202821256039,1.249533655394525,19462.097069243155,42.75,22.75
2020-04-28-4,14.335559265442404,219496.86644407344,10.77975792988314,76.94532554257096,0.0,176.70530934891485,0.9033455759599331,20250.943606010016,40.25,17.5
2020-04-28-5,25.917232021709633,426203.59158751694,10.535244233378561,77.9246947082768,0.0,95.2869985074627,1.391442198100407,18333.00172320217,41.0,19.0
2020-04-28-6,11.07728337236534,168738.52224824356,16.303981264637002,45.5076112412178,0.0,178.19685526932082,1.6029023419203745,16650.893536299765,58.5,35.0
2020-04-29-1,6.624203821656051,95111.26751592357,21.2578025477707,24.853503184713375,0.0,258.0431554140128,2.2131968152866244,17089.578662420383,57.0,37.0
2020-04-29-2,13.294444444444444,95112.125,18.483611111111113,23.24513888888889,0.0,269.2346475,2.082266944444444,16433.12877777778,62.5,44.5
2020-04-29-3,17.213703099510603,224712.8352365416,13.374388254486133,30.578711256117455,0.0,322.33967797716144,0.7224804241435563,18976.086182707993,54.0,26.75
2020-04-29-4,14.852159468438538,251245.06644518272,11.919269102990032,35.30980066445183,0.0,165.13561196013288,0.3747289036544851,20614.54607973422,51.75,22.75
2020-04-29-5,28.207792207792206,480855.1103896104,11.727824675324676,46.673376623376626,0.0,92.93238376623376,1.4426535064935064,18171.313077922077,38.5,18.5
2020-04-29-6,12.245202558635395,222267.74626865672,17.508582089552238,43.15565031982943,0.0,163.98356673773986,1.1870392324093817,16736.075479744137,36.25,19.25
2020-04-30-1,7.407960199004975,117410.5472636816,23.070522388059704,40.68283582089552,0.0,239.00858706467662,2.612905472636816,16824.072139303484,30.5,17.75
2020-04-30-2,10.533149171270718,104979.69060773481,20.613674033149174,61.04558011049724,0.0,240.16889999999998,2.259771270718232,15092.393066298342,33.25,17.25
2020-04-30-3,16.0,274312.4520069808,18.48019197207679,78.48123909249564,0.0,217.19668534031413,1.9477991273996509,15714.883106457242,33.25,14.75
2020-04-30-4,16.408403361344536,302743.60504201683,16.916218487394957,82.54915966386555,0.0,227.00438218487398,0.9441954621848739,17038.995798319327,38.25,16.25
2020-04-30-5,26.28932584269663,511821.09410112357,17.059129213483143,82.77001404494382,0.0,161.82075056179775,0.9252467696629212,16879.166179775282,35.5,18.75
2020-04-30-6,13.159353348729793,205928.0946882217,19.60392609699769,70.23729792147806,0.0,188.83652401847576,1.649640184757506,16302.97441108545,37.25,23.5
2020-05-01-1,7.176136363636363,104624.03409090909,24.98096590909091,52.70454545454545,0.0,234.6836590909091,2.0310886363636365,17665.78909090909,46.75,31.25
2020-05-01-2,10.455072463768117,106218.83768115942,22.932391304347824,65.34347826086956,0.0,257.97654927536234,2.3538347826086956,14783.115130434782,51.0,34.5
2020-05-01-3,15.684039087947882,263176.04397394136,19.4185667752443,84.82328990228012,0.0,211.45770781758958,1.8578495114006512,15978.598957654724,69.5,44.75
2020-05-01-4,17.248756218905474,312930.17578772805,18.297802653399668,88.92371475953566,0.0,228.31584378109451,1.7404606965174128,18550.829535655055,60.25,36.25
2020-05-01-5,27.723994452149793,535622.9583911235,18.425520110957002,89.46914008321775,0.0,181.9480972260749,0.8717733703190014,16983.350873786407,55.0,31.0
2020-05-01-6,13.17688679245283,208421.37735849057,20.140978773584905,85.74056603773585,0.0,208.10904198113207,1.3313589622641508,16714.99771226415,58.25,36.5
2020-05-02-1,7.306010928961749,97994.86338797814,23.416120218579234,66.85245901639344,0.0,279.66977049180326,1.4085928961748633,17608.77163934426,67.0,43.5
2020-05-02-2,9.298816568047338,97830.39349112425,21.782470414201185,73.05103550295858,0.0,288.2832281065089,1.5289585798816567,15340.287041420117,48.5,32.0
2020-05-02-3,13.840796019900498,218833.49419568822,19.030887230514097,85.89386401326699,0.0,327.4769429519072,0.8887389718076284,16106.685970149254,53.25,27.0
2020-05-02-4,17.29601226993865,314544.07975460123,18.15885736196319,88.00115030674847,0.0,80.3247245398773,0.32989064417177916,17006.65438650307,45.25,23.0
2020-05-02-5,26.209876543209877,505761.51165980793,18.114814814814817,89.03120713305898,0.0,55.86632277091906,1.446453635116598,16740.46851851852,43.25,23.5
2020-05-02-6,12.526558891454965,207011.39953810623,20.72632794457275,71.22113163972287,0.0,115.87628360277137,1.4799226327944572,16087.704133949192,35.25,19.0
2020-05-03-1,7.231155778894473,118192.91457286432,25.309170854271354,48.04145728643216,0.0,150.23650603015076,2.306396984924623,16166.272864321609,32.0,18.0
2020-05-03-2,9.1875,100486.45065789473,25.306414473684214,50.84703947368421,0.0,173.218525,0.4870203947368421,14897.800493421051,34.75,23.5
2020-05-03-3,13.194495412844036,213615.4128440367,20.36788990825688,70.80366972477064,0.0,304.6355777981652,1.29649247706422,15629.401651376147,33.75,22.5
2020-05-03-4,15.285229202037351,231003.5857385399,19.454711375212224,76.03268251273344,0.0,296.34214057724955,0.9696551782682512,16632.252292020374,20.0,10.5
2020-05-03-5,26.58231707317073,494977.25152439025,18.27698170731707,76.94664634146342,0.0,318.6941646341463,0.8711731707317073,16967.715350609757,24.0,15.5
2020-05-03-6,11.992248062015504,171005.55555555556,22.796124031007754,58.69250645994832,0.0,243.55817054263568,1.7523286821705426,16097.90093023256,23.0,17.75
2020-05-04-1,6.836601307189542,81259.99346405228,25.408823529411766,47.01143790849673,0.0,247.60645816993463,2.1902176470588235,17713.034379084966,32.25,19.75
2020-05-04-2,11.40495867768595,90853.31955922865,21.368939393939396,49.84159779614325,0.0,243.07276528925618,1.8663209366391185,15967.76818181818,32.75,18.75
2020-05-04-3,17.514563106796118,231807.03398058252,15.081917475728156,68.90695792880258,0.0,235.6047470873786,0.9151323624595469,20123.562330097087,45.0,24.0
2020-05-04-4,16.273949579831932,275675.3226890756,13.068781512605042,74.61218487394957,0.0,137.53252857142857,0.3328650420168067,19667.349831932774,47.75,13.25
2020-05-04-5,25.442048517520217,417166.8450134771,14.440970350404314,70.35646900269542,0.0,262.5086509433962,0.5684757412398922,18832.9701212938,54.0,19.25
2020-05-04-6,13.190582959641256,225576.5067264574,18.192488789237668,62.9652466367713,0.0,122.42267713004485,0.9942174887892377,17069.587623318384,42.75,18.0
2020-05-05-1,7.041666666666667,104087.44791666667,17.76484375,63.08203125,0.0,237.82963072916667,1.5298765625,17762.190989583334,39.25,17.75
2020-05-05-2,9.098214285714286,111685.97321428571,16.905282738095238,57.87797619047619,0.0,242.37805089285715,0.8070068452380953,15370.842202380954,40.75,18.5
2020-05-05-3,15.47415329768271,267268.26203208556,13.927629233511587,66.31016042780749,0.0,331.513307486631,1.0191627450980394,16764.15456327986,39.0,19.75
2020-05-05-4,16.437603993344425,265288.1164725458,12.217554076539102,72.98294509151414,0.0,99.44709567387687,0.5654389351081531,18217.78958402662,39.75,21.5
2020-05-05-5,26.339105339105338,488044.9567099567,12.342821067821069,74.64646464646465,0.0,74.4914896103896,0.6187222222222222,17611.649653679655,25.75,16.25
2020-05-05-6,10.893401015228426,159829.18274111676,20.45494923857868,50.11357868020305,0.0,44.417993401015224,1.1955560913705583,17480.62312182741,23.0,15.5
2020-05-06-1,5.635135135135135,70302.97297297297,25.949324324324323,27.425675675675677,0.0,299.3177716216216,1.7411614864864864,18373.835608108107,22.0,14.0
2020-05-06-2,11.650137741046832,83076.90909090909,24.88615702479339,28.50206611570248,0.0,279.6733608815427,1.833900826446281,15569.465399449035,22.75,18.75
2020-05-06-3,16.96523178807947,214958.81456953642,19.031870860927153,41.09602649006622,0.0,90.44403807947019,0.860318046357616,20686.615546357614,36.75,13.75
2020-05-06-4,14.552136752136752,246100.26153846155,18.352991452991454,41.70940170940171,0.0,150.46451452991454,2.0356581196581196,21422.82141880342,39.5,12.75
2020-05-06-5,24.730617608409986,378613.9159001314,16.353153745072273,35.86038107752957,0.0,157.80009763469118,1.6521361366622864,19205.88370565046,48.75,15.75
2020-05-06-6,10.618581907090464,158767.83618581906,20.772310513447433,22.611858190709047,0.0,151.73787139364305,3.468866748166259,17179.968312958434,37.5,14.75
2020-05-07-1,6.730769230769231,97699.57692307692,25.001602564102566,18.927884615384617,0.0,138.22225256410255,1.5902576923076923,19376.355705128208,25.5,6.75
2020-05-07-2,13.148351648351648,95364.62637362638,23.49684065934066,26.587912087912088,0.0,307.82155604395604,1.0828206043956043,16900.34098901099,20.75,4.25
2020-05-07-3,17.339144215530904,239713.9239302694,19.88581616481775,32.41917591125198,0.0,88.7195703645008,0.6042503961965134,20862.744421553092,28.25,7.5
2020-05-07-4,15.164383561643836,252892.67123287672,19.518407534246574,27.54708904109589,0.0,153.37149863013698,1.9093299657534248,22434.987791095893,31.0,11.5
2020-05-07-5,25.457697642163662,443883.30235783634,17.593238557558948,22.47260748959778,0.0,159.5664743411928,2.3246965325936197,19134.306726768376,44.0,19.0
2020-05-07-6,10.702272727272728,160258.71363636362,21.164374999999996,14.71875,0.0,157.81314954545454,2.3865561363636365,17725.69659090909,37.5,18.75
2020-05-08-1,6.730538922155689,72974.37125748504,25.282335329341322,13.449101796407186,0.0,194.57587485029939,1.0365047904191618,16923.7674251497,21.25,8.0
2020-05-08-2,12.005305039787798,102656.60477453581,20.4709549071618,27.624005305039788,0.0,302.39930795755964,1.4907381962864723,16344.509761273208,19.25,6.25
2020-05-08-3,18.359805510534844,240924.51215559157,14.854011345218803,58.250405186385734,0.6766207455429498,49.794521231766616,0.9667458670988656,19695.66259319287,21.5,4.0
2020-05-08-4,15.359724612736661,251504.72117039587,13.227969018932876,81.44535283993115,0.3104561101549053,82.92003993115318,2.242165748709122,21244.059122203096,37.5,9.0
2020-05-08-5,26.463548830811554,503207.90646492434,13.14962173314993,96.76100412654746,1.5491746905089407,98.86316341127922,3.4631305364511693,18382.803218707013,47.75,20.5
2020-05-08-6,11.29054054054054,186867.76351351352,14.61126126126126,97.52252252252252,2.5594594594594597,92.89502432432432,2.965558558558558,16681.20412162162,31.0,21.25
2020-05-09-1,6.650793650793651,107333.49206349206,16.085978835978835,97.45767195767196,0.3048941798941799,72.80873227513227,2.4394825396825395,17926.92582010582,26.5,18.25
2020-05-09-2,8.473087818696884,82500.92917847025,14.842634560906514,97.53257790368272,0.4637393767705382,210.29996770538244,1.0864249291784702,16212.197960339943,6.5,4.25
2020-05-09-3,13.736497545008183,233626.19639934532,13.250981996726678,97.17430441898527,0.21031096563011456,201.2108628477905,1.5303965630114567,16982.67914893617,3.0,1.5
2020-05-09-4,16.78723404255319,332393.64975450083,12.770171849427168,97.15630114566285,0.13531096563011455,193.30264991816694,1.083627659574468,17908.769721767596,3.0,3.0
2020-05-09-5,23.23796423658872,492429.88445667125,13.065027510316368,97.14924346629986,0.125,264.986943741403,0.722435213204952,17302.523067400274,16.5,11.5
2020-05-09-6,11.796766743648961,203628.50346420324,14.045612009237875,94.1674364896074,0.0,244.83990438799077,1.1381889145496535,16618.08378752887,10.25,10.0
2020-05-10-1,7.128342245989304,119548.82352941176,16.496122994652406,83.37967914438502,0.0,226.48821336898393,1.7744085561497325,17413.90604278075,10.0,7.0
2020-05-10-2,9.361290322580645,93255.80322580645,15.545080645161288,82.64516129032258,0.0,212.41402096774195,1.88824,15281.226806451614,14.75,15.25
2020-05-10-3,14.073813708260106,260973.5483304042,13.7896309314587,91.75395430579965,0.0,208.16363690685412,1.2804973637961334,15723.394305799648,22.0,19.0
2020-05-10-4,17.28034188034188,332590.77264957264,13.350470085470086,93.55299145299145,0.0,218.67036529914532,1.3960104273504272,17521.974290598293,38.0,24.0
2020-05-10-5,25.06392694063927,453490.36529680365,13.436339421613395,90.48401826484019,0.0,219.92322831050225,1.287210197869102,17042.926240487064,83.25,62.25
2020-05-10-6,11.27390180878553,158174.2558139535,18.27248062015504,60.36821705426357,0.0,217.43557932816537,1.5171157622739018,16689.368914728682,70.25,53.25
2020-05-11-1,6.2835820895522385,70967.62686567164,21.831902985074628,27.526119402985074,0.0,251.65903955223882,2.620987313432836,17541.57604477612,67.75,51.0
2020-05-11-2,12.23943661971831,85297.25070422536,18.837605633802816,31.3443661971831,0.0,242.65338788732393,1.9569667605633803,16935.943746478875,100.0,64.75
2020-05-11-3,16.31967213114754,195910.4786885246,15.16282786885246,48.76680327868853,0.08721311475409836,301.3973263934426,1.3348203278688524,20697.154032786886,196.75,43.0
2020-05-11-4,14.486301369863014,206245.29452054793,10.381506849315068,86.67679794520548,0.8572345890410958,159.98236729452054,0.49757140410958905,20972.64616438356,185.5,22.25
2020-05-11-5,26.027181688125893,407705.3590844063,10.60307582260372,90.30364806866953,0.0,172.37515722460657,1.0870250357653792,18732.870543633762,213.0,26.0
2020-05-11-6,10.61520190023753,157882.56294536818,14.873574821852733,68.70783847980998,0.0,218.11838194774347,2.29046864608076,16505.697695961997,128.0,19.0
2020-05-12-1,5.783216783216783,86921.62937062937,17.462762237762238,64.41608391608392,0.0,238.20732657342657,1.9180006993006995,18466.848881118884,25.0,8.75
2020-05-12-2,12.8515406162465,92675.98599439776,17.833893557422968,51.364145658263304,0.0,274.83357282913164,2.5404456582633053,17078.98557422969,45.25,23.75
2020-05-12-3,16.13776337115073,224756.01458670988,13.599635332252836,56.09683954619125,0.0,300.8722656401945,1.4938899513776338,20285.12102106969,50.25,23.0
2020-05-12-4,13.312605042016807,196231.29915966387,11.345504201680672,61.673949579831934,0.0,84.98452554621848,0.6060964705882352,21057.5021512605,62.75,24.25
2020-05-12-5,25.57588075880759,407011.44986449863,10.944241192411923,73.3739837398374,0.0,193.8950867208672,0.8255577235772357,18574.031734417345,45.0,11.25
2020-05-12-6,9.75886524822695,143797.8392434988,18.246808510638296,42.910165484633566,0.0,258.8390716312057,1.9010813238770687,16578.25489361702,25.5,13.75
2020-05-13-1,5.69620253164557,87123.65189873418,21.92246835443038,24.39240506329114,0.0,256.2149582278481,2.958150632911392,17783.09563291139,20.0,13.75
2020-05-13-2,12.638176638176638,98281.33903133903,19.685683760683762,25.181623931623932,0.0,262.9760421652422,2.2093185185185185,17085.538233618234,30.5,14.5
2020-05-13-3,17.890701468189235,241708.76672104406,15.52157422512235,33.68311582381729,0.0,178.01583964110932,0.6635843393148451,20851.24205546493,42.75,9.25
2020-05-13-4,14.441176470588236,232210.38408304498,14.785942906574395,37.37067474048443,0.0,87.81388269896193,1.274301384083045,20910.08171280277,50.75,10.75
2020-05-13-5,26.08377659574468,411172.8882978723,14.714029255319147,40.834109042553195,0.0,77.29800146276597,1.9619603723404255,18709.39654255319,37.0,9.0
2020-05-13-6,9.292740046838407,138322.8337236534,19.65456674473068,29.138758782201407,0.0,101.52587517564403,1.338171662763466,16733.50306791569,25.25,9.25
2020-05-14-1,5.427710843373494,79411.56626506025,24.95496987951807,19.724397590361445,0.0,281.3512138554217,1.8434168674698796,18222.154819277108,27.5,8.0
2020-05-14-2,13.251412429378531,101456.8418079096,21.5433615819209,24.82274011299435,0.0,95.8497372881356,0.8095751412429377,16737.48759887006,26.5,10.0
2020-05-14-3,17.610837438423644,242647.4909688013,19.96559934318555,29.430213464696223,0.0,38.22188899835796,1.0262405582922824,20109.84298850575,36.25,9.75
2020-05-14-4,13.364069952305247,186518.4054054054,20.09149443561208,34.898648648648646,0.0,56.87064721780604,1.367703656597774,21294.202893481717,61.75,10.75
2020-05-14-5,26.225102319236015,442235.72032742156,17.887448840381992,52.67803547066848,0.21780354706684857,100.35536152796725,1.1951084583901774,18483.811759890858,62.0,11.75
2020-05-14-6,10.5456570155902,150229.0890868597,14.330846325167037,86.58463251670379,1.4310133630289532,105.38327928730513,2.1190677060133627,16192.067728285077,70.0,15.75
2020-05-15-1,6.465408805031447,81460.12578616352,15.122641509433961,91.37264150943396,0.21745283018867925,105.50913773584905,3.5335641509433957,18161.08327044025,68.0,17.25
